abundance	stdev	clade	location	lat	lon	depth	date
28200	NA	HLII	BATS	31.6667	-64.1667	1	2004-02-14T00:00:00Z
35000	NA	HLII	BATS	31.6667	-64.1667	10	2004-02-14T00:00:00Z
48900	NA	HLII	BATS	31.6667	-64.1667	20	2004-02-14T00:00:00Z
28900	NA	HLII	BATS	31.6667	-64.1667	40	2004-02-14T00:00:00Z
21200	NA	HLII	BATS	31.6667	-64.1667	60	2004-02-14T00:00:00Z
11600	NA	HLII	BATS	31.6667	-64.1667	80	2004-02-14T00:00:00Z
36100	NA	HLII	BATS	31.6667	-64.1667	100	2004-02-14T00:00:00Z
16100	NA	HLII	BATS	31.6667	-64.1667	120	2004-02-14T00:00:00Z
17600	NA	HLII	BATS	31.6667	-64.1667	140	2004-02-14T00:00:00Z
5470	NA	HLII	BATS	31.6667	-64.1667	160	2004-02-14T00:00:00Z
1640	NA	HLII	BATS	31.6667	-64.1667	180	2004-02-14T00:00:00Z
79.6	NA	HLII	BATS	31.6667	-64.1667	200	2004-02-14T00:00:00Z
22800	7460	HLII	BATS	31.6667	-64.1667	1	2004-02-24T00:00:00Z
23800	NA	HLII	BATS	31.6667	-64.1667	10	2004-02-24T00:00:00Z
23800	3100	HLII	BATS	31.6667	-64.1667	20	2004-02-24T00:00:00Z
18700	1010	HLII	BATS	31.6667	-64.1667	40	2004-02-24T00:00:00Z
16500	520	HLII	BATS	31.6667	-64.1667	60	2004-02-24T00:00:00Z
15900	430	HLII	BATS	31.6667	-64.1667	80	2004-02-24T00:00:00Z
10800	1450	HLII	BATS	31.6667	-64.1667	100	2004-02-24T00:00:00Z
8040	290	HLII	BATS	31.6667	-64.1667	120	2004-02-24T00:00:00Z
19200	347	HLII	BATS	31.6667	-64.1667	140	2004-02-24T00:00:00Z
9830	558	HLII	BATS	31.6667	-64.1667	160	2004-02-24T00:00:00Z
29.3	3.38	HLII	BATS	31.6667	-64.1667	180	2004-02-24T00:00:00Z
4.73	2.04	HLII	BATS	31.6667	-64.1667	200	2004-02-24T00:00:00Z
18200	1140	HLII	BATS	31.6667	-64.1667	1	2004-03-10T00:00:00Z
19000	801	HLII	BATS	31.6667	-64.1667	10	2004-03-10T00:00:00Z
17400	1400	HLII	BATS	31.6667	-64.1667	20	2004-03-10T00:00:00Z
18800	2160	HLII	BATS	31.6667	-64.1667	40	2004-03-10T00:00:00Z
18400	2330	HLII	BATS	31.6667	-64.1667	60	2004-03-10T00:00:00Z
19400	4330	HLII	BATS	31.6667	-64.1667	80	2004-03-10T00:00:00Z
5810	397	HLII	BATS	31.6667	-64.1667	100	2004-03-10T00:00:00Z
4810	615	HLII	BATS	31.6667	-64.1667	120	2004-03-10T00:00:00Z
512	21.5	HLII	BATS	31.6667	-64.1667	140	2004-03-10T00:00:00Z
47.9	6.69	HLII	BATS	31.6667	-64.1667	160	2004-03-10T00:00:00Z
11.7	4.16	HLII	BATS	31.6667	-64.1667	180	2004-03-10T00:00:00Z
9.92	3.84	HLII	BATS	31.6667	-64.1667	200	2004-03-10T00:00:00Z
6600	798	HLII	BATS	31.6667	-64.1667	1	2004-03-23T00:00:00Z
6120	910	HLII	BATS	31.6667	-64.1667	10	2004-03-23T00:00:00Z
7170	365	HLII	BATS	31.6667	-64.1667	20	2004-03-23T00:00:00Z
6270	884	HLII	BATS	31.6667	-64.1667	40	2004-03-23T00:00:00Z
11300	1150	HLII	BATS	31.6667	-64.1667	60	2004-03-23T00:00:00Z
8200	563	HLII	BATS	31.6667	-64.1667	80	2004-03-23T00:00:00Z
8260	1000	HLII	BATS	31.6667	-64.1667	100	2004-03-23T00:00:00Z
9120	368	HLII	BATS	31.6667	-64.1667	120	2004-03-23T00:00:00Z
4680	1170	HLII	BATS	31.6667	-64.1667	140	2004-03-23T00:00:00Z
3720	128	HLII	BATS	31.6667	-64.1667	160	2004-03-23T00:00:00Z
1360	156	HLII	BATS	31.6667	-64.1667	180	2004-03-23T00:00:00Z
1100	50.2	HLII	BATS	31.6667	-64.1667	200	2004-03-23T00:00:00Z
24600	3670	HLII	BATS	31.6667	-64.1667	1	2004-04-07T00:00:00Z
21600	13400	HLII	BATS	31.6667	-64.1667	10	2004-04-07T00:00:00Z
21400	1840	HLII	BATS	31.6667	-64.1667	20	2004-04-07T00:00:00Z
21500	2220	HLII	BATS	31.6667	-64.1667	40	2004-04-07T00:00:00Z
1430	77	HLII	BATS	31.6667	-64.1667	60	2004-04-07T00:00:00Z
13800	10000	HLII	BATS	31.6667	-64.1667	80	2004-04-07T00:00:00Z
10600	9900	HLII	BATS	31.6667	-64.1667	100	2004-04-07T00:00:00Z
2900	600	HLII	BATS	31.6667	-64.1667	120	2004-04-07T00:00:00Z
3350	957	HLII	BATS	31.6667	-64.1667	140	2004-04-07T00:00:00Z
3030	374	HLII	BATS	31.6667	-64.1667	160	2004-04-07T00:00:00Z
1970	189	HLII	BATS	31.6667	-64.1667	180	2004-04-07T00:00:00Z
6.06	1.88	HLII	BATS	31.6667	-64.1667	200	2004-04-07T00:00:00Z
5970	693	HLII	BATS	31.6667	-64.1667	1	2004-04-21T00:00:00Z
5630	4400	HLII	BATS	31.6667	-64.1667	10	2004-04-21T00:00:00Z
3930	1780	HLII	BATS	31.6667	-64.1667	20	2004-04-21T00:00:00Z
8990	3910	HLII	BATS	31.6667	-64.1667	40	2004-04-21T00:00:00Z
8240	74.3	HLII	BATS	31.6667	-64.1667	60	2004-04-21T00:00:00Z
4760	235	HLII	BATS	31.6667	-64.1667	80	2004-04-21T00:00:00Z
5090	68.9	HLII	BATS	31.6667	-64.1667	100	2004-04-21T00:00:00Z
2370	341	HLII	BATS	31.6667	-64.1667	120	2004-04-21T00:00:00Z
2020	NA	HLII	BATS	31.6667	-64.1667	140	2004-04-21T00:00:00Z
1660	490	HLII	BATS	31.6667	-64.1667	160	2004-04-21T00:00:00Z
903	424	HLII	BATS	31.6667	-64.1667	180	2004-04-21T00:00:00Z
214	194	HLII	BATS	31.6667	-64.1667	200	2004-04-21T00:00:00Z
4580	772	HLII	BATS	31.6667	-64.1667	1	2004-05-18T00:00:00Z
2970	1740	HLII	BATS	31.6667	-64.1667	10	2004-05-18T00:00:00Z
10700	652	HLII	BATS	31.6667	-64.1667	20	2004-05-18T00:00:00Z
13500	1820	HLII	BATS	31.6667	-64.1667	40	2004-05-18T00:00:00Z
15300	1420	HLII	BATS	31.6667	-64.1667	60	2004-05-18T00:00:00Z
3340	1010	HLII	BATS	31.6667	-64.1667	80	2004-05-18T00:00:00Z
777	59.7	HLII	BATS	31.6667	-64.1667	100	2004-05-18T00:00:00Z
443	302	HLII	BATS	31.6667	-64.1667	120	2004-05-18T00:00:00Z
145	40.9	HLII	BATS	31.6667	-64.1667	140	2004-05-18T00:00:00Z
17.1	8.46	HLII	BATS	31.6667	-64.1667	160	2004-05-18T00:00:00Z
2.04	0.817	HLII	BATS	31.6667	-64.1667	180	2004-05-18T00:00:00Z
0.65	NA	HLII	BATS	31.6667	-64.1667	200	2004-05-18T00:00:00Z
2880	522	HLII	BATS	31.6667	-64.1667	1	2004-06-15T00:00:00Z
4040	267	HLII	BATS	31.6667	-64.1667	10	2004-06-15T00:00:00Z
3540	314	HLII	BATS	31.6667	-64.1667	20	2004-06-15T00:00:00Z
6730	5370	HLII	BATS	31.6667	-64.1667	40	2004-06-15T00:00:00Z
28200	2770	HLII	BATS	31.6667	-64.1667	60	2004-06-15T00:00:00Z
24400	3300	HLII	BATS	31.6667	-64.1667	80	2004-06-15T00:00:00Z
4210	323	HLII	BATS	31.6667	-64.1667	100	2004-06-15T00:00:00Z
144	8.46	HLII	BATS	31.6667	-64.1667	120	2004-06-15T00:00:00Z
17	2.09	HLII	BATS	31.6667	-64.1667	140	2004-06-15T00:00:00Z
1.4	0.0629	HLII	BATS	31.6667	-64.1667	160	2004-06-15T00:00:00Z
2.27	0.581	HLII	BATS	31.6667	-64.1667	180	2004-06-15T00:00:00Z
2.48	NA	HLII	BATS	31.6667	-64.1667	200	2004-06-15T00:00:00Z
4730	NA	HLII	BATS	31.6667	-64.1667	1	2004-07-14T00:00:00Z
4730	118	HLII	BATS	31.6667	-64.1667	10	2004-07-14T00:00:00Z
8800	969	HLII	BATS	31.6667	-64.1667	20	2004-07-14T00:00:00Z
39200	16600	HLII	BATS	31.6667	-64.1667	40	2004-07-14T00:00:00Z
77600	3710	HLII	BATS	31.6667	-64.1667	60	2004-07-14T00:00:00Z
43600	40600	HLII	BATS	31.6667	-64.1667	80	2004-07-14T00:00:00Z
49300	3020	HLII	BATS	31.6667	-64.1667	100	2004-07-14T00:00:00Z
7460	781	HLII	BATS	31.6667	-64.1667	120	2004-07-14T00:00:00Z
1150	198	HLII	BATS	31.6667	-64.1667	140	2004-07-14T00:00:00Z
288	37.6	HLII	BATS	31.6667	-64.1667	160	2004-07-14T00:00:00Z
458	16.8	HLII	BATS	31.6667	-64.1667	180	2004-07-14T00:00:00Z
247	46.3	HLII	BATS	31.6667	-64.1667	200	2004-07-14T00:00:00Z
3840	119	HLII	BATS	31.6667	-64.1667	1	2004-08-17T00:00:00Z
3670	114	HLII	BATS	31.6667	-64.1667	10	2004-08-17T00:00:00Z
2860	563	HLII	BATS	31.6667	-64.1667	20	2004-08-17T00:00:00Z
5230	274	HLII	BATS	31.6667	-64.1667	40	2004-08-17T00:00:00Z
39200	10100	HLII	BATS	31.6667	-64.1667	60	2004-08-17T00:00:00Z
66600	2450	HLII	BATS	31.6667	-64.1667	80	2004-08-17T00:00:00Z
100000	3950	HLII	BATS	31.6667	-64.1667	100	2004-08-17T00:00:00Z
43400	9480	HLII	BATS	31.6667	-64.1667	120	2004-08-17T00:00:00Z
1040	131	HLII	BATS	31.6667	-64.1667	140	2004-08-17T00:00:00Z
637	8.88	HLII	BATS	31.6667	-64.1667	160	2004-08-17T00:00:00Z
22.7	2.03	HLII	BATS	31.6667	-64.1667	180	2004-08-17T00:00:00Z
8.77	3.1	HLII	BATS	31.6667	-64.1667	200	2004-08-17T00:00:00Z
50800	7200	HLII	BATS	31.6667	-64.1667	1	2004-09-14T00:00:00Z
62400	3130	HLII	BATS	31.6667	-64.1667	10	2004-09-14T00:00:00Z
55500	5540	HLII	BATS	31.6667	-64.1667	20	2004-09-14T00:00:00Z
56500	1350	HLII	BATS	31.6667	-64.1667	40	2004-09-14T00:00:00Z
52200	1830	HLII	BATS	31.6667	-64.1667	60	2004-09-14T00:00:00Z
22100	3170	HLII	BATS	31.6667	-64.1667	80	2004-09-14T00:00:00Z
813	59.5	HLII	BATS	31.6667	-64.1667	100	2004-09-14T00:00:00Z
72.1	19.3	HLII	BATS	31.6667	-64.1667	120	2004-09-14T00:00:00Z
49	39	HLII	BATS	31.6667	-64.1667	140	2004-09-14T00:00:00Z
44.7	7.71	HLII	BATS	31.6667	-64.1667	160	2004-09-14T00:00:00Z
603	32.6	HLII	BATS	31.6667	-64.1667	180	2004-09-14T00:00:00Z
2.3	1.47	HLII	BATS	31.6667	-64.1667	200	2004-09-14T00:00:00Z
35300	1420	HLII	BATS	31.6667	-64.1667	1	2004-10-13T00:00:00Z
38600	3480	HLII	BATS	31.6667	-64.1667	10	2004-10-13T00:00:00Z
45600	2100	HLII	BATS	31.6667	-64.1667	20	2004-10-13T00:00:00Z
37100	2010	HLII	BATS	31.6667	-64.1667	40	2004-10-13T00:00:00Z
91600	14000	HLII	BATS	31.6667	-64.1667	60	2004-10-13T00:00:00Z
1070	238	HLII	BATS	31.6667	-64.1667	80	2004-10-13T00:00:00Z
1060	42.8	HLII	BATS	31.6667	-64.1667	100	2004-10-13T00:00:00Z
343	17.7	HLII	BATS	31.6667	-64.1667	120	2004-10-13T00:00:00Z
25.1	4.9	HLII	BATS	31.6667	-64.1667	140	2004-10-13T00:00:00Z
2.92	0.516	HLII	BATS	31.6667	-64.1667	160	2004-10-13T00:00:00Z
4.05	2.97	HLII	BATS	31.6667	-64.1667	180	2004-10-13T00:00:00Z
3.61	1.91	HLII	BATS	31.6667	-64.1667	200	2004-10-13T00:00:00Z
29400	2810	HLII	BATS	31.6667	-64.1667	1	2004-11-12T00:00:00Z
27300	1200	HLII	BATS	31.6667	-64.1667	10	2004-11-12T00:00:00Z
27700	2650	HLII	BATS	31.6667	-64.1667	20	2004-11-12T00:00:00Z
99700	9860	HLII	BATS	31.6667	-64.1667	40	2004-11-12T00:00:00Z
106000	13800	HLII	BATS	31.6667	-64.1667	60	2004-11-12T00:00:00Z
70400	9690	HLII	BATS	31.6667	-64.1667	80	2004-11-12T00:00:00Z
15800	759	HLII	BATS	31.6667	-64.1667	100	2004-11-12T00:00:00Z
555	58.9	HLII	BATS	31.6667	-64.1667	120	2004-11-12T00:00:00Z
78.7	3.61	HLII	BATS	31.6667	-64.1667	140	2004-11-12T00:00:00Z
12.8	2.25	HLII	BATS	31.6667	-64.1667	160	2004-11-12T00:00:00Z
4.99	1.84	HLII	BATS	31.6667	-64.1667	180	2004-11-12T00:00:00Z
5.11	4.54	HLII	BATS	31.6667	-64.1667	200	2004-11-12T00:00:00Z
35400	3750	HLII	BATS	31.6667	-64.1667	1	2004-12-08T00:00:00Z
31100	2120	HLII	BATS	31.6667	-64.1667	10	2004-12-08T00:00:00Z
34700	4140	HLII	BATS	31.6667	-64.1667	20	2004-12-08T00:00:00Z
32100	1310	HLII	BATS	31.6667	-64.1667	40	2004-12-08T00:00:00Z
37200	880	HLII	BATS	31.6667	-64.1667	60	2004-12-08T00:00:00Z
41500	6630	HLII	BATS	31.6667	-64.1667	80	2004-12-08T00:00:00Z
53500	5710	HLII	BATS	31.6667	-64.1667	100	2004-12-08T00:00:00Z
302	57.1	HLII	BATS	31.6667	-64.1667	120	2004-12-08T00:00:00Z
46.2	11	HLII	BATS	31.6667	-64.1667	140	2004-12-08T00:00:00Z
3.1	1.83	HLII	BATS	31.6667	-64.1667	160	2004-12-08T00:00:00Z
1.62	0.582	HLII	BATS	31.6667	-64.1667	180	2004-12-08T00:00:00Z
1.08	0.00496	HLII	BATS	31.6667	-64.1667	200	2004-12-08T00:00:00Z
21700	2600	HLII	BATS	31.6667	-64.1667	1	2005-01-27T00:00:00Z
17900	1490	HLII	BATS	31.6667	-64.1667	10	2005-01-27T00:00:00Z
21200	3000	HLII	BATS	31.6667	-64.1667	20	2005-01-27T00:00:00Z
24600	1090	HLII	BATS	31.6667	-64.1667	40	2005-01-27T00:00:00Z
19100	1470	HLII	BATS	31.6667	-64.1667	60	2005-01-27T00:00:00Z
16700	1150	HLII	BATS	31.6667	-64.1667	80	2005-01-27T00:00:00Z
19400	762	HLII	BATS	31.6667	-64.1667	100	2005-01-27T00:00:00Z
16900	611	HLII	BATS	31.6667	-64.1667	120	2005-01-27T00:00:00Z
16200	785	HLII	BATS	31.6667	-64.1667	140	2005-01-27T00:00:00Z
24.4	6.45	HLII	BATS	31.6667	-64.1667	160	2005-01-27T00:00:00Z
13.7	NA	HLII	BATS	31.6667	-64.1667	180	2005-01-27T00:00:00Z
3.04	1.75	HLII	BATS	31.6667	-64.1667	200	2005-01-27T00:00:00Z
8090	1380	HLII	BATS	31.6667	-64.1667	1	2005-02-24T00:00:00Z
7520	1430	HLII	BATS	31.6667	-64.1667	10	2005-02-24T00:00:00Z
8150	3030	HLII	BATS	31.6667	-64.1667	20	2005-02-24T00:00:00Z
7400	1830	HLII	BATS	31.6667	-64.1667	40	2005-02-24T00:00:00Z
6500	1250	HLII	BATS	31.6667	-64.1667	60	2005-02-24T00:00:00Z
5350	1300	HLII	BATS	31.6667	-64.1667	80	2005-02-24T00:00:00Z
5320	2340	HLII	BATS	31.6667	-64.1667	100	2005-02-24T00:00:00Z
5850	1090	HLII	BATS	31.6667	-64.1667	120	2005-02-24T00:00:00Z
3120	323	HLII	BATS	31.6667	-64.1667	140	2005-02-24T00:00:00Z
2020	269	HLII	BATS	31.6667	-64.1667	160	2005-02-24T00:00:00Z
2.32	1.34	HLII	BATS	31.6667	-64.1667	180	2005-02-24T00:00:00Z
3.54	2.45	HLII	BATS	31.6667	-64.1667	200	2005-02-24T00:00:00Z
2080	494	HLII	BATS	31.6667	-64.1667	1	2005-03-08T00:00:00Z
2270	436	HLII	BATS	31.6667	-64.1667	10	2005-03-08T00:00:00Z
2270	195	HLII	BATS	31.6667	-64.1667	20	2005-03-08T00:00:00Z
2850	275	HLII	BATS	31.6667	-64.1667	40	2005-03-08T00:00:00Z
2260	307	HLII	BATS	31.6667	-64.1667	60	2005-03-08T00:00:00Z
1710	312	HLII	BATS	31.6667	-64.1667	80	2005-03-08T00:00:00Z
1640	317	HLII	BATS	31.6667	-64.1667	100	2005-03-08T00:00:00Z
2050	300	HLII	BATS	31.6667	-64.1667	120	2005-03-08T00:00:00Z
1960	174	HLII	BATS	31.6667	-64.1667	140	2005-03-08T00:00:00Z
1960	188	HLII	BATS	31.6667	-64.1667	160	2005-03-08T00:00:00Z
1580	82.4	HLII	BATS	31.6667	-64.1667	180	2005-03-08T00:00:00Z
1460	178	HLII	BATS	31.6667	-64.1667	200	2005-03-08T00:00:00Z
7950	360	HLII	BATS	31.6667	-64.1667	1	2005-03-21T00:00:00Z
7240	955	HLII	BATS	31.6667	-64.1667	10	2005-03-21T00:00:00Z
7990	1500	HLII	BATS	31.6667	-64.1667	20	2005-03-21T00:00:00Z
8170	2890	HLII	BATS	31.6667	-64.1667	40	2005-03-21T00:00:00Z
5260	536	HLII	BATS	31.6667	-64.1667	60	2005-03-21T00:00:00Z
3310	1170	HLII	BATS	31.6667	-64.1667	80	2005-03-21T00:00:00Z
3820	1050	HLII	BATS	31.6667	-64.1667	100	2005-03-21T00:00:00Z
2170	665	HLII	BATS	31.6667	-64.1667	120	2005-03-21T00:00:00Z
3680	810	HLII	BATS	31.6667	-64.1667	140	2005-03-21T00:00:00Z
3370	739	HLII	BATS	31.6667	-64.1667	160	2005-03-21T00:00:00Z
2930	373	HLII	BATS	31.6667	-64.1667	180	2005-03-21T00:00:00Z
1610	514	HLII	BATS	31.6667	-64.1667	200	2005-03-21T00:00:00Z
10400	3100	HLII	BATS	31.6667	-64.1667	1	2005-04-06T00:00:00Z
7800	1470	HLII	BATS	31.6667	-64.1667	10	2005-04-06T00:00:00Z
10500	5650	HLII	BATS	31.6667	-64.1667	20	2005-04-06T00:00:00Z
11100	2820	HLII	BATS	31.6667	-64.1667	40	2005-04-06T00:00:00Z
5910	2160	HLII	BATS	31.6667	-64.1667	60	2005-04-06T00:00:00Z
5000	1890	HLII	BATS	31.6667	-64.1667	80	2005-04-06T00:00:00Z
1920	583	HLII	BATS	31.6667	-64.1667	100	2005-04-06T00:00:00Z
1270	65.7	HLII	BATS	31.6667	-64.1667	120	2005-04-06T00:00:00Z
384	86.6	HLII	BATS	31.6667	-64.1667	140	2005-04-06T00:00:00Z
361	84.8	HLII	BATS	31.6667	-64.1667	160	2005-04-06T00:00:00Z
115	24.9	HLII	BATS	31.6667	-64.1667	180	2005-04-06T00:00:00Z
28.9	6.56	HLII	BATS	31.6667	-64.1667	200	2005-04-06T00:00:00Z
9810	1590	HLII	BATS	31.6667	-64.1667	1	2005-04-19T00:00:00Z
12900	722	HLII	BATS	31.6667	-64.1667	10	2005-04-19T00:00:00Z
10900	337	HLII	BATS	31.6667	-64.1667	20	2005-04-19T00:00:00Z
4400	247	HLII	BATS	31.6667	-64.1667	40	2005-04-19T00:00:00Z
162	33.6	HLII	BATS	31.6667	-64.1667	60	2005-04-19T00:00:00Z
96.6	10.4	HLII	BATS	31.6667	-64.1667	80	2005-04-19T00:00:00Z
59.6	6.42	HLII	BATS	31.6667	-64.1667	100	2005-04-19T00:00:00Z
9.22	4.39	HLII	BATS	31.6667	-64.1667	120	2005-04-19T00:00:00Z
10.2	1.7	HLII	BATS	31.6667	-64.1667	140	2005-04-19T00:00:00Z
4.55	2.23	HLII	BATS	31.6667	-64.1667	160	2005-04-19T00:00:00Z
1.13	NA	HLII	BATS	31.6667	-64.1667	180	2005-04-19T00:00:00Z
1.13	0.0207	HLII	BATS	31.6667	-64.1667	200	2005-04-19T00:00:00Z
2150	503	HLII	BATS	31.6667	-64.1667	1	2005-05-17T00:00:00Z
1960	149	HLII	BATS	31.6667	-64.1667	10	2005-05-17T00:00:00Z
1870	382	HLII	BATS	31.6667	-64.1667	20	2005-05-17T00:00:00Z
7720	334	HLII	BATS	31.6667	-64.1667	40	2005-05-17T00:00:00Z
14300	666	HLII	BATS	31.6667	-64.1667	60	2005-05-17T00:00:00Z
12200	2840	HLII	BATS	31.6667	-64.1667	80	2005-05-17T00:00:00Z
757	23	HLII	BATS	31.6667	-64.1667	100	2005-05-17T00:00:00Z
40.1	18.5	HLII	BATS	31.6667	-64.1667	120	2005-05-17T00:00:00Z
17.3	5.49	HLII	BATS	31.6667	-64.1667	140	2005-05-17T00:00:00Z
31.8	12	HLII	BATS	31.6667	-64.1667	160	2005-05-17T00:00:00Z
16.3	4.5	HLII	BATS	31.6667	-64.1667	180	2005-05-17T00:00:00Z
3.46	1.44	HLII	BATS	31.6667	-64.1667	200	2005-05-17T00:00:00Z
250	31.2	HLII	BATS	31.6667	-64.1667	1	2005-06-14T00:00:00Z
273	40.5	HLII	BATS	31.6667	-64.1667	10	2005-06-14T00:00:00Z
394	79.8	HLII	BATS	31.6667	-64.1667	20	2005-06-14T00:00:00Z
8690	845	HLII	BATS	31.6667	-64.1667	40	2005-06-14T00:00:00Z
22700	2470	HLII	BATS	31.6667	-64.1667	60	2005-06-14T00:00:00Z
24000	2420	HLII	BATS	31.6667	-64.1667	80	2005-06-14T00:00:00Z
6710	606	HLII	BATS	31.6667	-64.1667	100	2005-06-14T00:00:00Z
305	13.8	HLII	BATS	31.6667	-64.1667	120	2005-06-14T00:00:00Z
69.5	6.74	HLII	BATS	31.6667	-64.1667	140	2005-06-14T00:00:00Z
9.31	2.87	HLII	BATS	31.6667	-64.1667	160	2005-06-14T00:00:00Z
2.61	0.894	HLII	BATS	31.6667	-64.1667	180	2005-06-14T00:00:00Z
0.65	NA	HLII	BATS	31.6667	-64.1667	200	2005-06-14T00:00:00Z
73.8	27	HLII	BATS	31.6667	-64.1667	1	2005-07-19T00:00:00Z
102	4.84	HLII	BATS	31.6667	-64.1667	10	2005-07-19T00:00:00Z
714	97.5	HLII	BATS	31.6667	-64.1667	20	2005-07-19T00:00:00Z
6770	601	HLII	BATS	31.6667	-64.1667	40	2005-07-19T00:00:00Z
29500	951	HLII	BATS	31.6667	-64.1667	60	2005-07-19T00:00:00Z
23700	2430	HLII	BATS	31.6667	-64.1667	80	2005-07-19T00:00:00Z
21700	16700	HLII	BATS	31.6667	-64.1667	100	2005-07-19T00:00:00Z
9780	697	HLII	BATS	31.6667	-64.1667	120	2005-07-19T00:00:00Z
1040	70.6	HLII	BATS	31.6667	-64.1667	140	2005-07-19T00:00:00Z
120	21.1	HLII	BATS	31.6667	-64.1667	160	2005-07-19T00:00:00Z
8.14	4.76	HLII	BATS	31.6667	-64.1667	180	2005-07-19T00:00:00Z
2.8	1.98	HLII	BATS	31.6667	-64.1667	200	2005-07-19T00:00:00Z
4050	552	HLII	BATS	31.6667	-64.1667	1	2005-08-09T00:00:00Z
3190	179	HLII	BATS	31.6667	-64.1667	10	2005-08-09T00:00:00Z
4770	676	HLII	BATS	31.6667	-64.1667	20	2005-08-09T00:00:00Z
29400	1710	HLII	BATS	31.6667	-64.1667	40	2005-08-09T00:00:00Z
28000	4740	HLII	BATS	31.6667	-64.1667	60	2005-08-09T00:00:00Z
17200	2170	HLII	BATS	31.6667	-64.1667	80	2005-08-09T00:00:00Z
2100	703	HLII	BATS	31.6667	-64.1667	100	2005-08-09T00:00:00Z
154	32.2	HLII	BATS	31.6667	-64.1667	120	2005-08-09T00:00:00Z
19	4.98	HLII	BATS	31.6667	-64.1667	140	2005-08-09T00:00:00Z
4.41	1.76	HLII	BATS	31.6667	-64.1667	160	2005-08-09T00:00:00Z
2.38	2.38	HLII	BATS	31.6667	-64.1667	180	2005-08-09T00:00:00Z
2.23	0.573	HLII	BATS	31.6667	-64.1667	200	2005-08-09T00:00:00Z
30200	2170	HLII	BATS	31.6667	-64.1667	1	2005-09-06T00:00:00Z
22800	4290	HLII	BATS	31.6667	-64.1667	10	2005-09-06T00:00:00Z
51500	3050	HLII	BATS	31.6667	-64.1667	20	2005-09-06T00:00:00Z
49100	3940	HLII	BATS	31.6667	-64.1667	40	2005-09-06T00:00:00Z
40500	3070	HLII	BATS	31.6667	-64.1667	60	2005-09-06T00:00:00Z
45700	5630	HLII	BATS	31.6667	-64.1667	80	2005-09-06T00:00:00Z
27100	2010	HLII	BATS	31.6667	-64.1667	100	2005-09-06T00:00:00Z
489	44.2	HLII	BATS	31.6667	-64.1667	120	2005-09-06T00:00:00Z
39.6	21.7	HLII	BATS	31.6667	-64.1667	140	2005-09-06T00:00:00Z
6.09	2.54	HLII	BATS	31.6667	-64.1667	160	2005-09-06T00:00:00Z
3.36	0.806	HLII	BATS	31.6667	-64.1667	180	2005-09-06T00:00:00Z
3.91	2.59	HLII	BATS	31.6667	-64.1667	200	2005-09-06T00:00:00Z
16500	2630	HLII	BATS	31.6667	-64.1667	1	2005-10-11T00:00:00Z
20200	1580	HLII	BATS	31.6667	-64.1667	10	2005-10-11T00:00:00Z
20100	2130	HLII	BATS	31.6667	-64.1667	20	2005-10-11T00:00:00Z
14800	1200	HLII	BATS	31.6667	-64.1667	40	2005-10-11T00:00:00Z
80200	6810	HLII	BATS	31.6667	-64.1667	60	2005-10-11T00:00:00Z
51600	4230	HLII	BATS	31.6667	-64.1667	80	2005-10-11T00:00:00Z
12400	1630	HLII	BATS	31.6667	-64.1667	100	2005-10-11T00:00:00Z
279	62.3	HLII	BATS	31.6667	-64.1667	120	2005-10-11T00:00:00Z
22.3	3.82	HLII	BATS	31.6667	-64.1667	140	2005-10-11T00:00:00Z
4.84	1.26	HLII	BATS	31.6667	-64.1667	160	2005-10-11T00:00:00Z
3.77	2.94	HLII	BATS	31.6667	-64.1667	180	2005-10-11T00:00:00Z
4.43	3.43	HLII	BATS	31.6667	-64.1667	200	2005-10-11T00:00:00Z
47300	2870	HLII	BATS	31.6667	-64.1667	1	2005-11-10T00:00:00Z
53100	2200	HLII	BATS	31.6667	-64.1667	10	2005-11-10T00:00:00Z
43900	6340	HLII	BATS	31.6667	-64.1667	20	2005-11-10T00:00:00Z
51300	13100	HLII	BATS	31.6667	-64.1667	40	2005-11-10T00:00:00Z
59800	4950	HLII	BATS	31.6667	-64.1667	60	2005-11-10T00:00:00Z
72100	5950	HLII	BATS	31.6667	-64.1667	80	2005-11-10T00:00:00Z
8370	2040	HLII	BATS	31.6667	-64.1667	100	2005-11-10T00:00:00Z
198	10.8	HLII	BATS	31.6667	-64.1667	120	2005-11-10T00:00:00Z
16	3.4	HLII	BATS	31.6667	-64.1667	140	2005-11-10T00:00:00Z
3.77	2.6	HLII	BATS	31.6667	-64.1667	160	2005-11-10T00:00:00Z
21.1	22	HLII	BATS	31.6667	-64.1667	180	2005-11-10T00:00:00Z
4.38	1.39	HLII	BATS	31.6667	-64.1667	200	2005-11-10T00:00:00Z
54700	3620	HLII	BATS	31.6667	-64.1667	1	2005-12-09T00:00:00Z
44300	17400	HLII	BATS	31.6667	-64.1667	10	2005-12-09T00:00:00Z
39000	11100	HLII	BATS	31.6667	-64.1667	20	2005-12-09T00:00:00Z
44000	10700	HLII	BATS	31.6667	-64.1667	40	2005-12-09T00:00:00Z
47000	4040	HLII	BATS	31.6667	-64.1667	60	2005-12-09T00:00:00Z
47000	6020	HLII	BATS	31.6667	-64.1667	80	2005-12-09T00:00:00Z
11700	1390	HLII	BATS	31.6667	-64.1667	100	2005-12-09T00:00:00Z
